cell_id,cell_x,cell_y,types_json,center_lon,center_lat,coefficient_freq,coefficient_spatial
21_94,21,94,{},130.79274825758696,48.48635135135134,4.279394333090757e-06,4.279002520984678e-06
21_95,21,95,{},130.79274825758696,48.49536036036036,4.279394333090757e-06,4.279002520984678e-06
21_96,21,96,{},130.79274825758696,48.504369369369364,4.279394333090757e-06,4.279002520984678e-06
21_97,21,97,{},130.79274825758696,48.51337837837837,4.279394333090757e-06,4.279002520984678e-06
21_98,21,98,{},130.79274825758696,48.52238738738739,4.279394333090757e-06,4.279002520984678e-06
21_99,21,99,{},130.79274825758696,48.531396396396396,4.279394333090757e-06,4.279002520984678e-06
21_100,21,100,{},130.79274825758696,48.54040540540541,4.279394333090757e-06,4.279002520984678e-06
21_101,21,101,{},130.79274825758696,48.54941441441441,4.279394333090757e-06,4.279002520984678e-06
21_102,21,102,{},130.79274825758696,48.55842342342343,4.279394333090757e-06,4.279002520984678e-06
21_103,21,103,{},130.79274825758696,48.56743243243243,4.279394333090757e-06,4.279002520984678e-06
21_104,21,104,{},130.79274825758696,48.57644144144143,4.279394333090757e-06,4.279002520984678e-06
21_105,21,105,{},130.79274825758696,48.58545045045044,4.279394333090757e-06,4.279002520984678e-06
21_106,21,106,{},130.79274825758696,48.59445945945946,4.279394333090757e-06,4.279002520984678e-06
21_107,21,107,{},130.79274825758696,48.60346846846846,4.279394333090757e-06,4.279002520984678e-06
21_108,21,108,{},130.79274825758696,48.612477477477476,4.279394333090757e-06,4.279002520984678e-06
21_109,21,109,{},130.79274825758696,48.62148648648648,4.279394333090757e-06,4.279002520984678e-06
21_110,21,110,{},130.79274825758696,48.630495495495495,4.279394333090757e-06,4.279002520984678e-06
21_111,21,111,{},130.79274825758696,48.6395045045045,4.279394333090757e-06,4.279002520984678e-06
21_112,21,112,{},130.79274825758696,48.64851351351351,4.279394333090757e-06,4.279002520984678e-06
21_113,21,113,{},130.79274825758696,48.65752252252253,4.279394333090757e-06,4.279002520984678e-06
21_114,21,114,{},130.79274825758696,48.66653153153153,4.279394333090757e-06,4.279002520984678e-06
21_115,21,115,{},130.79274825758696,48.67554054054054,4.279394333090757e-06,4.279002520984677e-06
21_116,21,116,{},130.79274825758696,48.68454954954955,4.279394333090757e-06,4.279002520984678e-06
21_117,21,117,{},130.79274825758696,48.69355855855855,4.279394333090757e-06,4.279002520984678e-06
21_118,21,118,{},130.79274825758696,48.70256756756756,4.279394333090757e-06,4.279002520984677e-06
21_119,21,119,{},130.79274825758696,48.711576576576576,4.279394333090757e-06,4.279002520984678e-06
21_120,21,120,{},130.79274825758696,48.720585585585575,4.279394333090757e-06,4.279002520984678e-06
21_121,21,121,{},130.79274825758696,48.7295945945946,4.279394333090757e-06,4.279002520984678e-06
21_122,21,122,{},130.79274825758696,48.7386036036036,4.279394333090757e-06,4.279002520984678e-06
21_123,21,123,{},130.79274825758696,48.74761261261261,4.279394333090757e-06,4.279002520984677e-06
21_124,21,124,{},130.79274825758696,48.75662162162162,4.279394333090757e-06,4.279002520984678e-06
21_125,21,125,{},130.79274825758696,48.76563063063062,4.279394333090757e-06,4.279002520984678e-06
21_126,21,126,{},130.79274825758696,48.774639639639645,4.279394333090757e-06,4.279002520984678e-06
21_127,21,127,{},130.79274825758696,48.783648648648644,4.279394333090757e-06,4.279002520984678e-06
21_128,21,128,{},130.79274825758696,48.79265765765766,4.279394333090757e-06,4.279002520984678e-06
21_129,21,129,{},130.79274825758696,48.80166666666667,4.279394333090757e-06,4.279002520984678e-06
21_130,21,130,{},130.79274825758696,48.810675675675675,4.279394333090757e-06,4.279002520984678e-06
21_131,21,131,{},130.79274825758696,48.81968468468468,4.279394333090757e-06,4.279002520984677e-06
21_132,21,132,{},130.79274825758696,48.82869369369369,4.279394333090757e-06,4.279002520984678e-06
21_133,21,133,{},130.79274825758696,48.83770270270269,4.279394333090757e-06,4.279002520984678e-06
21_134,21,134,{},130.79274825758696,48.846711711711706,4.279394333090757e-06,4.279002520984678e-06
21_135,21,135,{},130.79274825758696,48.85572072072072,4.279394333090757e-06,4.279002520984678e-06
21_136,21,136,{},130.79274825758696,48.864729729729724,4.279394333090757e-06,4.279002520984678e-06
21_137,21,137,{},130.79274825758696,48.87373873873874,4.279394333090757e-06,4.279002520984678e-06
21_138,21,138,{},130.79274825758696,48.88274774774774,4.279394333090757e-06,4.279002520984678e-06
21_139,21,139,{},130.79274825758696,48.891756756756756,4.279394333090757e-06,4.279002520984678e-06
21_140,21,140,{},130.79274825758696,48.90076576576576,4.279394333090757e-06,4.279002520984678e-06
21_141,21,141,{},130.79274825758696,48.90977477477476,4.279394333090757e-06,4.279002520984678e-06
21_142,21,142,{},130.79274825758696,48.91878378378379,4.279394333090757e-06,4.279002520984678e-06
21_143,21,143,{},130.79274825758696,48.927792792792786,4.279394333090757e-06,6.007892428453235e-06
21_144,21,144,{},130.79274825758696,48.93680180180179,4.279394333090757e-06,5.8350034377063794e-06
21_145,21,145,{},130.79274825758696,48.94581081081081,4.279394333090757e-06,6.007892428453235e-06
21_146,21,146,{},130.79274825758696,48.95481981981982,4.279394333090757e-06,4.2297547388274185e-05
21_147,21,147,{},130.79274825758696,48.96382882882883,4.279394333090757e-06,4.652183015130635e-05
21_148,21,148,{},130.79274825758696,48.97283783783783,4.279394333090757e-06,3.8945462400242174e-05
21_149,21,149,{},130.79274825758696,48.98184684684685,4.279394333090757e-06,8.258121396339673e-06
21_150,21,150,{},130.79428625831508,48.98924724025446,4.279394333090757e-06,8.755511255759047e-06
22_33,22,33,{},130.81122738406037,47.9400815692823,4.279394333090757e-06,4.279002520984678e-06
22_34,22,34,{},130.80713970206367,47.946339015089116,4.279394333090757e-06,4.279002520984678e-06
22_35,22,35,{},130.80636445561427,47.954819819819825,4.279394333090757e-06,4.279002520984678e-06
22_36,22,36,{},130.80636445561427,47.963828828828824,4.279394333090757e-06,4.279002520984677e-06
22_37,22,37,{},130.80636445561427,47.972837837837844,4.279394333090757e-06,4.279002520984678e-06
22_38,22,38,{},130.80636445561427,47.98184684684684,4.279394333090757e-06,4.279002520984678e-06
22_39,22,39,{},130.80636445561427,47.99085585585585,4.279394333090757e-06,4.279002520984678e-06
22_40,22,40,{},130.80636445561427,47.99986486486486,4.279394333090757e-06,4.279002520984678e-06
22_41,22,41,{},130.80636445561427,48.008873873873874,4.279394333090757e-06,4.279002520984678e-06
22_42,22,42,{},130.80636445561427,48.01788288288287,4.279394333090757e-06,4.279002520984678e-06
22_43,22,43,{},130.80636445561427,48.02689189189188,4.279394333090757e-06,4.279002520984678e-06
22_44,22,44,{},130.80636445561427,48.0359009009009,4.279394333090757e-06,4.279002520984678e-06
22_45,22,45,{},130.80636445561427,48.044909909909904,4.279394333090757e-06,4.279002520984678e-06
22_46,22,46,{},130.80636445561427,48.05391891891892,4.279394333090757e-06,4.279002520984678e-06
22_47,22,47,{},130.80636445561427,48.062927927927916,4.279394333090757e-06,4.279002520984678e-06
22_48,22,48,{},130.80636445561427,48.07193693693694,4.279394333090757e-06,4.279002520984678e-06
22_49,22,49,{},130.80636445561427,48.08094594594594,4.279394333090757e-06,4.279002520984678e-06
22_50,22,50,{},130.80636445561427,48.08995495495496,4.279394333090757e-06,4.279002520984678e-06
22_51,22,51,{},130.80636445561427,48.09896396396397,4.279394333090757e-06,4.279002520984678e-06
22_52,22,52,{},130.80636445561427,48.107972972972966,4.279394333090757e-06,4.279002520984678e-06
22_53,22,53,{},130.80636445561427,48.11698198198198,4.279394333090757e-06,4.279002520984677e-06
22_54,22,54,{},130.80636445561427,48.125990990990985,4.279394333090757e-06,4.279002520984678e-06
22_55,22,55,{},130.80636445561427,48.13499999999999,4.279394333090757e-06,4.279002520984678e-06
22_56,22,56,{},130.80636445561427,48.144009009009004,4.279394333090757e-06,4.279002520984678e-06
22_57,22,57,{},130.80636445561427,48.15301801801801,4.279394333090757e-06,4.279002520984678e-06
22_58,22,58,{},130.80636445561427,48.16202702702702,4.279394333090757e-06,4.279002520984678e-06
22_59,22,59,{},130.80636445561427,48.171036036036035,4.279394333090757e-06,4.279002520984678e-06
22_60,22,60,{},130.80636445561427,48.18004504504505,4.279394333090757e-06,4.279002520984678e-06
22_61,22,61,{},130.80636445561427,48.189054054054054,4.279394333090757e-06,4.279002520984678e-06
22_62,22,62,{},130.80636445561427,48.19806306306306,4.279394333090757e-06,4.279002520984678e-06
22_63,22,63,{},130.80636445561427,48.20707207207206,4.279394333090757e-06,4.279002520984678e-06
22_64,22,64,{},130.80636445561427,48.21608108108108,4.279394333090757e-06,4.279002520984678e-06
22_65,22,65,{},130.80636445561427,48.225090090090085,4.279394333090757e-06,4.279002520984678e-06
22_66,22,66,{},130.80636445561427,48.234099099099105,4.279394333090757e-06,4.279002520984678e-06
22_67,22,67,{},130.80636445561427,48.24310810810811,4.279394333090757e-06,4.279002520984678e-06
22_68,22,68,{},130.80636445561427,48.25211711711711,4.279394333090757e-06,4.279002520984678e-06
22_69,22,69,{},130.80636445561427,48.261126126126115,4.279394333090757e-06,4.279002520984678e-06
22_70,22,70,{},130.80636445561427,48.27013513513513,4.279394333090757e-06,4.279002520984678e-06
22_71,22,71,{},130.80636445561427,48.27914414414414,4.279394333090757e-06,4.279002520984677e-06
22_72,22,72,{},130.80636445561427,48.288153153153154,4.279394333090757e-06,4.279002520984678e-06
22_73,22,73,{},130.80654191734362,48.29704197394913,4.279394333090757e-06,4.279002520984678e-06
22_74,22,74,{},130.8086498120564,48.30679402889389,4.279394333090757e-06,4.279002520984678e-06
22_75,22,75,{},130.80658627731395,48.31518018018018,4.279394333090757e-06,4.279002520984677e-06
22_76,22,76,{},130.8064944735381,48.32422527874564,4.279394333090757e-06,4.279002520984678e-06
22_77,22,77,{},130.80636445561427,48.3331981981982,4.279394333090757e-06,4.279002520984678e-06
22_78,22,78,{},130.80636445561427,48.342207207207196,4.279394333090757e-06,4.279002520984678e-06
22_79,22,79,{},130.80636445561427,48.35121621621622,4.279394333090757e-06,4.279002520984678e-06
22_80,22,80,{},130.80636445561427,48.36022522522522,4.279394333090757e-06,4.279002520984678e-06
22_81,22,81,{},130.80636445561427,48.36923423423423,4.279394333090757e-06,4.279002520984678e-06
22_82,22,82,{},130.80636445561427,48.37824324324323,4.279394333090757e-06,4.279002520984678e-06
22_83,22,83,{},130.80636445561427,48.387252252252246,4.279394333090757e-06,4.279002520984678e-06
22_84,22,84,{},130.80636445561427,48.39626126126126,4.279394333090757e-06,4.279002520984678e-06
22_85,22,85,{},130.80636445561427,48.405270270270265,4.279394333090757e-06,4.279002520984678e-06
22_86,22,86,{},130.80636445561427,48.414279279279285,4.279394333090757e-06,4.279002520984678e-06
22_87,22,87,{},130.80636445561427,48.42328828828829,4.279394333090757e-06,4.279002520984678e-06
22_88,22,88,{},130.80636445561427,48.432297297297296,4.279394333090757e-06,4.279002520984678e-06
22_89,22,89,{},130.80636445561427,48.4413063063063,4.279394333090757e-06,4.279002520984678e-06
22_90,22,90,{},130.80636445561427,48.450315315315315,4.279394333090757e-06,4.279002520984678e-06
22_91,22,91,{},130.80636445561427,48.45932432432432,4.279394333090757e-06,4.279002520984678e-06
22_92,22,92,{},130.80636445561427,48.46833333333332,4.279394333090757e-06,4.279002520984678e-06
22_93,22,93,{},130.80636445561427,48.47734234234234,4.279394333090757e-06,4.279002520984678e-06
22_94,22,94,{},130.80636445561427,48.48635135135134,4.279394333090757e-06,4.279002520984678e-06
22_95,22,95,{},130.80636445561427,48.49536036036036,4.279394333090757e-06,4.279002520984678e-06
22_96,22,96,{},130.80636445561427,48.504369369369364,4.279394333090757e-06,4.279002520984678e-06
22_97,22,97,{},130.80636445561427,48.51337837837837,4.279394333090757e-06,4.279002520984678e-06
22_98,22,98,{},130.80636445561427,48.52238738738739,4.279394333090757e-06,4.279002520984678e-06
22_99,22,99,{},130.80636445561427,48.531396396396396,4.279394333090757e-06,4.279002520984678e-06
22_100,22,100,{},130.80636445561427,48.54040540540541,4.279394333090757e-06,4.279002520984678e-06
22_101,22,101,{},130.80636445561427,48.54941441441441,4.279394333090757e-06,4.279002520984678e-06
22_102,22,102,{},130.80636445561427,48.55842342342343,4.279394333090757e-06,4.279002520984678e-06
22_103,22,103,{},130.80636445561427,48.56743243243243,4.279394333090757e-06,4.279002520984678e-06
22_104,22,104,{},130.80636445561427,48.57644144144143,4.279394333090757e-06,4.279002520984678e-06
22_105,22,105,{},130.80636445561427,48.58545045045044,4.279394333090757e-06,4.279002520984678e-06
22_106,22,106,{},130.80636445561427,48.59445945945946,4.279394333090757e-06,4.279002520984678e-06
22_107,22,107,{},130.80636445561427,48.60346846846846,4.279394333090757e-06,4.279002520984678e-06
22_108,22,108,{},130.80636445561427,48.612477477477476,4.279394333090757e-06,4.279002520984678e-06
22_109,22,109,{},130.80636445561427,48.62148648648648,4.279394333090757e-06,4.279002520984678e-06
22_110,22,110,{},130.80636445561427,48.630495495495495,4.279394333090757e-06,4.279002520984678e-06
22_111,22,111,{},130.80636445561427,48.6395045045045,4.279394333090757e-06,4.279002520984678e-06
22_112,22,112,{},130.80636445561427,48.64851351351351,4.279394333090757e-06,4.279002520984678e-06
22_113,22,113,{},130.80636445561427,48.65752252252253,4.279394333090757e-06,4.279002520984678e-06
22_114,22,114,{},130.80636445561427,48.66653153153153,4.279394333090757e-06,4.279002520984678e-06
22_115,22,115,{},130.80636445561427,48.67554054054054,4.279394333090757e-06,4.279002520984677e-06
22_116,22,116,{},130.80636445561427,48.68454954954955,4.279394333090757e-06,4.279002520984678e-06
22_117,22,117,{},130.80636445561427,48.69355855855855,4.279394333090757e-06,4.279002520984678e-06
22_118,22,118,{},130.80636445561427,48.70256756756756,4.279394333090757e-06,4.279002520984677e-06
22_119,22,119,{},130.80636445561427,48.711576576576576,4.279394333090757e-06,4.279002520984678e-06
22_120,22,120,{},130.80636445561427,48.720585585585575,4.279394333090757e-06,4.279002520984678e-06
22_121,22,121,{},130.80636445561427,48.7295945945946,4.279394333090757e-06,4.279002520984678e-06
22_122,22,122,{},130.80636445561427,48.7386036036036,4.279394333090757e-06,4.279002520984678e-06
22_123,22,123,{},130.80636445561427,48.74761261261261,4.279394333090757e-06,4.279002520984677e-06
22_124,22,124,{},130.80636445561427,48.75662162162162,4.279394333090757e-06,4.279002520984678e-06
22_125,22,125,{},130.80636445561427,48.76563063063062,4.279394333090757e-06,4.279002520984678e-06
22_126,22,126,{},130.80636445561427,48.774639639639645,4.279394333090757e-06,4.279002520984678e-06
22_127,22,127,{},130.80636445561427,48.783648648648644,4.279394333090757e-06,4.279002520984678e-06
22_128,22,128,{},130.80636445561427,48.79265765765766,4.279394333090757e-06,4.279002520984678e-06
22_129,22,129,{},130.80636445561427,48.80166666666667,4.279394333090757e-06,4.279002520984678e-06
22_130,22,130,{},130.80636445561427,48.810675675675675,4.279394333090757e-06,4.279002520984678e-06
22_131,22,131,{},130.80636445561427,48.81968468468468,4.279394333090757e-06,4.279002520984677e-06
22_132,22,132,{},130.80636445561427,48.82869369369369,4.279394333090757e-06,4.279002520984678e-06
22_133,22,133,{},130.80636445561427,48.83770270270269,4.279394333090757e-06,4.279002520984678e-06
22_134,22,134,{},130.80636445561427,48.846711711711706,4.279394333090757e-06,4.279002520984678e-06
22_135,22,135,{},130.80636445561427,48.85572072072072,4.279394333090757e-06,4.279002520984678e-06
22_136,22,136,{},130.80636445561427,48.864729729729724,4.279394333090757e-06,4.279002520984678e-06
22_137,22,137,{},130.80636445561427,48.87373873873874,4.279394333090757e-06,4.279002520984678e-06
22_138,22,138,{},130.80636445561427,48.88274774774774,4.279394333090757e-06,4.279002520984678e-06
22_139,22,139,{},130.80636445561427,48.891756756756756,4.279394333090757e-06,4.279002520984678e-06
22_140,22,140,{},130.80636445561427,48.90076576576576,4.279394333090757e-06,4.279002520984678e-06
22_141,22,141,{},130.80636445561427,48.90977477477476,4.279394333090757e-06,4.279002520984678e-06
22_142,22,142,{},130.80636445561427,48.91878378378379,4.279394333090757e-06,4.279002520984678e-06
22_143,22,143,{},130.80636445561427,48.927792792792786,4.279394333090757e-06,4.279002520984678e-06
22_144,22,144,{},130.80636445561427,48.93680180180179,4.279394333090757e-06,4.279002520984678e-06
22_145,22,145,{},130.80636445561427,48.94581081081081,4.279394333090757e-06,4.279002520984678e-06
22_146,22,146,{},130.80636445561427,48.95481981981982,4.279394333090757e-06,4.279002520984678e-06
22_147,22,147,{},130.80636445561427,48.96382882882883,4.279394333090757e-06,4.279002520984678e-06
22_148,22,148,{},130.80636445561427,48.97283783783783,4.279394333090757e-06,7.53464523718422e-06
22_149,22,149,"{'total': 1, 'dominant_layer': 'lines', 'layers': {'lines': {'count': 1, 'types': {'waterway:drain': 1}}}}",130.80636445561427,48.98184684684685,4.009474338732106e-05,1.3763838838661122e-05
22_150,22,150,{},130.8063822433185,48.99084391299498,4.279394333090757e-06,2.1377297684910676e-05
22_151,22,151,{},130.8090219433255,48.99743566601156,4.279394333090757e-06,2.6262524874603816e-05
23_32,23,32,{},130.82507432476962,47.93121784270266,4.279394333090757e-06,4.279002520984678e-06
23_33,23,33,{},130.8208804066526,47.93741753172773,4.279394333090757e-06,4.279002520984678e-06
23_34,23,34,{},130.81998065364155,47.945810810810805,4.279394333090757e-06,4.279002520984678e-06
23_35,23,35,{},130.81998065364155,47.954819819819825,4.279394333090757e-06,4.279002520984677e-06
23_36,23,36,{},130.81998065364155,47.963828828828824,4.279394333090757e-06,4.279002520984678e-06
23_37,23,37,{},130.81998065364155,47.972837837837844,4.279394333090757e-06,4.279002520984678e-06
23_38,23,38,{},130.81998065364155,47.98184684684684,4.279394333090757e-06,4.279002520984678e-06
23_39,23,39,{},130.81998065364155,47.99085585585585,4.279394333090757e-06,4.279002520984678e-06
23_40,23,40,{},130.81998065364155,47.99986486486486,4.279394333090757e-06,4.279002520984678e-06
23_41,23,41,{},130.81998065364155,48.008873873873874,4.279394333090757e-06,4.279002520984678e-06
23_42,23,42,{},130.81998065364155,48.01788288288287,4.279394333090757e-06,4.279002520984678e-06
23_43,23,43,{},130.81998065364155,48.02689189189188,4.279394333090757e-06,4.279002520984678e-06
23_44,23,44,{},130.81998065364155,48.0359009009009,4.279394333090757e-06,4.279002520984678e-06
23_45,23,45,{},130.81998065364155,48.044909909909904,4.279394333090757e-06,4.279002520984678e-06
23_46,23,46,{},130.81998065364155,48.05391891891892,4.279394333090757e-06,4.279002520984678e-06
23_47,23,47,{},130.81998065364155,48.062927927927916,4.279394333090757e-06,4.279002520984678e-06
23_48,23,48,{},130.81998065364155,48.07193693693694,4.279394333090757e-06,4.279002520984678e-06
23_49,23,49,{},130.81998065364155,48.08094594594594,4.279394333090757e-06,4.279002520984678e-06
23_50,23,50,{},130.81998065364155,48.08995495495496,4.279394333090757e-06,4.279002520984678e-06
23_51,23,51,{},130.81998065364155,48.09896396396397,4.279394333090757e-06,4.279002520984678e-06
23_52,23,52,{},130.81998065364155,48.107972972972966,4.279394333090757e-06,4.279002520984678e-06
23_53,23,53,{},130.81998065364155,48.11698198198198,4.279394333090757e-06,4.279002520984677e-06
23_54,23,54,{},130.81998065364155,48.125990990990985,4.279394333090757e-06,4.279002520984678e-06
23_55,23,55,{},130.81998065364155,48.13499999999999,4.279394333090757e-06,4.279002520984678e-06
23_56,23,56,{},130.81998065364155,48.144009009009004,4.279394333090757e-06,4.279002520984678e-06
23_57,23,57,{},130.81998065364155,48.15301801801801,4.279394333090757e-06,4.279002520984678e-06
23_58,23,58,{},130.81998065364155,48.16202702702702,4.279394333090757e-06,4.279002520984678e-06
23_59,23,59,{},130.81998065364155,48.171036036036035,4.279394333090757e-06,4.279002520984678e-06
23_60,23,60,{},130.81998065364155,48.18004504504505,4.279394333090757e-06,4.279002520984678e-06
23_61,23,61,{},130.81998065364155,48.189054054054054,4.279394333090757e-06,4.279002520984678e-06
23_62,23,62,{},130.81998065364155,48.19806306306306,4.279394333090757e-06,4.279002520984678e-06
23_63,23,63,{},130.81998065364155,48.20707207207206,4.279394333090757e-06,4.279002520984678e-06
23_64,23,64,{},130.81998065364155,48.21608108108108,4.279394333090757e-06,4.279002520984678e-06
23_65,23,65,{},130.81998065364155,48.225090090090085,4.279394333090757e-06,4.279002520984678e-06
23_66,23,66,{},130.81998065364155,48.234099099099105,4.279394333090757e-06,4.279002520984678e-06
23_67,23,67,{},130.81998065364155,48.24310810810811,4.279394333090757e-06,4.279002520984678e-06
23_68,23,68,{},130.81998065364155,48.25211711711711,4.279394333090757e-06,4.279002520984678e-06
23_69,23,69,{},130.81998065364155,48.261126126126115,4.279394333090757e-06,4.279002520984678e-06
23_70,23,70,{},130.81998065364155,48.27013513513513,4.279394333090757e-06,4.279002520984678e-06
23_71,23,71,{},130.81998065364155,48.27914414414414,4.279394333090757e-06,4.279002520984678e-06
23_72,23,72,{},130.81998065364155,48.288153153153154,4.279394333090757e-06,4.279002520984678e-06
23_73,23,73,{},130.81998065364155,48.29716216216216,4.279394333090757e-06,4.279002520984678e-06
23_74,23,74,{},130.81998065364155,48.30617117117118,4.279394333090757e-06,4.279002520984678e-06
23_75,23,75,{},130.81998065364155,48.31518018018018,4.279394333090757e-06,4.279002520984678e-06
23_76,23,76,{},130.81998065364155,48.32418918918918,4.279394333090757e-06,4.279002520984678e-06
23_77,23,77,{},130.81998065364155,48.3331981981982,4.279394333090757e-06,4.88816740332307e-05
23_78,23,78,{},130.81998065364155,48.342207207207196,4.279394333090757e-06,4.88816740332307e-05
23_79,23,79,{},130.81998065364155,48.35121621621622,4.279394333090757e-06,4.44214068820061e-05
23_80,23,80,{},130.81998065364155,48.36022522522522,4.279394333090757e-06,4.279002520984678e-06
23_81,23,81,{},130.81998065364155,48.36923423423423,4.279394333090757e-06,4.279002520984678e-06
23_82,23,82,{},130.81998065364155,48.37824324324323,4.279394333090757e-06,4.279002520984678e-06
23_83,23,83,{},130.81998065364155,48.387252252252246,4.279394333090757e-06,4.279002520984678e-06
23_84,23,84,{},130.81998065364155,48.39626126126126,4.279394333090757e-06,4.279002520984678e-06
23_85,23,85,{},130.81998065364155,48.405270270270265,4.279394333090757e-06,4.279002520984678e-06
23_86,23,86,{},130.81998065364155,48.414279279279285,4.279394333090757e-06,4.279002520984678e-06
23_87,23,87,{},130.81998065364155,48.42328828828829,4.279394333090757e-06,4.279002520984678e-06
23_88,23,88,{},130.81998065364155,48.432297297297296,4.279394333090757e-06,4.279002520984678e-06
23_89,23,89,{},130.81998065364155,48.4413063063063,4.279394333090757e-06,4.279002520984678e-06
23_90,23,90,{},130.81998065364155,48.450315315315315,4.279394333090757e-06,4.279002520984678e-06
23_91,23,91,{},130.81998065364155,48.45932432432432,4.279394333090757e-06,4.279002520984678e-06
23_92,23,92,{},130.81998065364155,48.46833333333332,4.279394333090757e-06,4.279002520984678e-06
23_93,23,93,{},130.81998065364155,48.47734234234234,4.279394333090757e-06,4.279002520984678e-06
23_94,23,94,{},130.81998065364155,48.48635135135134,4.279394333090757e-06,4.279002520984678e-06
23_95,23,95,{},130.81998065364155,48.49536036036036,4.279394333090757e-06,4.279002520984678e-06
23_96,23,96,{},130.81998065364155,48.504369369369364,4.279394333090757e-06,4.279002520984678e-06
23_97,23,97,{},130.81998065364155,48.51337837837837,4.279394333090757e-06,4.279002520984678e-06
23_98,23,98,{},130.81998065364155,48.52238738738739,4.279394333090757e-06,4.279002520984678e-06
23_99,23,99,{},130.81998065364155,48.531396396396396,4.279394333090757e-06,4.279002520984678e-06
23_100,23,100,{},130.81998065364155,48.54040540540541,4.279394333090757e-06,4.279002520984678e-06
23_101,23,101,{},130.81998065364155,48.54941441441441,4.279394333090757e-06,4.279002520984678e-06
23_102,23,102,{},130.81998065364155,48.55842342342343,4.279394333090757e-06,4.279002520984678e-06
23_103,23,103,{},130.81998065364155,48.56743243243243,4.279394333090757e-06,4.279002520984678e-06
23_104,23,104,{},130.81998065364155,48.57644144144143,4.279394333090757e-06,4.279002520984678e-06
23_105,23,105,{},130.81998065364155,48.58545045045044,4.279394333090757e-06,4.279002520984678e-06
23_106,23,106,{},130.81998065364155,48.59445945945946,4.279394333090757e-06,4.279002520984678e-06
23_107,23,107,{},130.81998065364155,48.60346846846846,4.279394333090757e-06,4.279002520984678e-06
23_108,23,108,{},130.81998065364155,48.612477477477476,4.279394333090757e-06,4.279002520984678e-06
23_109,23,109,{},130.81998065364155,48.62148648648648,4.279394333090757e-06,4.279002520984678e-06
23_110,23,110,{},130.81998065364155,48.630495495495495,4.279394333090757e-06,4.279002520984678e-06
23_111,23,111,{},130.81998065364155,48.6395045045045,4.279394333090757e-06,4.279002520984678e-06
23_112,23,112,{},130.81998065364155,48.64851351351351,4.279394333090757e-06,4.279002520984678e-06
23_113,23,113,{},130.81998065364155,48.65752252252253,4.279394333090757e-06,4.279002520984678e-06
23_114,23,114,{},130.81998065364155,48.66653153153153,4.279394333090757e-06,4.279002520984678e-06
23_115,23,115,{},130.81998065364155,48.67554054054054,4.279394333090757e-06,4.279002520984677e-06
23_116,23,116,{},130.81998065364155,48.68454954954955,4.279394333090757e-06,4.279002520984678e-06
23_117,23,117,{},130.81998065364155,48.69355855855855,4.279394333090757e-06,4.279002520984678e-06
23_118,23,118,{},130.81998065364155,48.70256756756756,4.279394333090757e-06,4.279002520984677e-06
23_119,23,119,{},130.81998065364155,48.711576576576576,4.279394333090757e-06,4.279002520984678e-06
23_120,23,120,{},130.81998065364155,48.720585585585575,4.279394333090757e-06,4.279002520984678e-06
23_121,23,121,{},130.81998065364155,48.7295945945946,4.279394333090757e-06,4.279002520984678e-06
23_122,23,122,{},130.81998065364155,48.7386036036036,4.279394333090757e-06,4.279002520984678e-06
23_123,23,123,{},130.81998065364155,48.74761261261261,4.279394333090757e-06,4.279002520984677e-06
23_124,23,124,{},130.81998065364155,48.75662162162162,4.279394333090757e-06,4.279002520984678e-06
23_125,23,125,{},130.81998065364155,48.76563063063062,4.279394333090757e-06,4.279002520984678e-06
23_126,23,126,{},130.81998065364155,48.774639639639645,4.279394333090757e-06,4.279002520984678e-06
23_127,23,127,{},130.81998065364155,48.783648648648644,4.279394333090757e-06,4.279002520984678e-06
23_128,23,128,{},130.81998065364155,48.79265765765766,4.279394333090757e-06,4.279002520984678e-06
23_129,23,129,{},130.81998065364155,48.80166666666667,4.279394333090757e-06,4.279002520984678e-06
23_130,23,130,{},130.81998065364155,48.810675675675675,4.279394333090757e-06,4.279002520984678e-06
23_131,23,131,{},130.81998065364155,48.81968468468468,4.279394333090757e-06,4.279002520984677e-06
23_132,23,132,{},130.81998065364155,48.82869369369369,4.279394333090757e-06,4.279002520984678e-06
23_133,23,133,{},130.81998065364155,48.83770270270269,4.279394333090757e-06,4.279002520984678e-06
23_134,23,134,{},130.81998065364155,48.846711711711706,4.279394333090757e-06,4.279002520984678e-06
23_135,23,135,{},130.81998065364155,48.85572072072072,4.279394333090757e-06,4.279002520984678e-06
23_136,23,136,{},130.81998065364155,48.864729729729724,4.279394333090757e-06,4.279002520984678e-06
23_137,23,137,{},130.81998065364155,48.87373873873874,4.279394333090757e-06,4.279002520984678e-06
23_138,23,138,{},130.81998065364155,48.88274774774774,4.279394333090757e-06,4.279002520984678e-06
23_139,23,139,{},130.81998065364155,48.891756756756756,4.279394333090757e-06,4.279002520984678e-06
23_140,23,140,{},130.81998065364155,48.90076576576576,4.279394333090757e-06,4.279002520984678e-06
23_141,23,141,{},130.81998065364155,48.90977477477476,4.279394333090757e-06,4.279002520984678e-06
23_142,23,142,{},130.81998065364155,48.91878378378379,4.279394333090757e-06,4.279002520984678e-06
23_143,23,143,{},130.81998065364155,48.927792792792786,4.279394333090757e-06,4.279002520984678e-06
23_144,23,144,{},130.81998065364155,48.93680180180179,4.279394333090757e-06,4.279002520984678e-06
